transaction_id,product_id,quantity
T003737,P009,3
T003738,P004,1
T003738,P003,3
T003738,P002,2
T003739,P001,3
T003739,P002,1
T003740,P007,1
T003740,P006,3
T003740,P009,3
T003741,P002,1
T003741,P005,1
T003742,P013,1
T003742,P012,2
T003742,P011,3
T003742,P010,1
T003743,P013,1
T003743,P012,3
T003744,P002,1
T003744,P004,3
T003744,P001,1
T003745,P012,1
T003745,P010,2
T003746,P007,1
T003746,P006,2
T003746,P008,3
T003747,P007,1
T003747,P006,2
T003748,P013,3
T003748,P012,2
T003748,P010,2
T003749,P003,1
T003749,P002,1
T003749,P005,3
T003750,P014,2
T003750,P015,3
T003751,P014,1
T003751,P016,3
T003751,P015,2
T003752,P012,1
T003752,P010,3
T003753,P013,3
T003753,P010,2
T003753,P011,3
T003754,P014,1
T003754,P016,3
T003754,P015,3
T003755,P003,1
T003755,P004,2
T003755,P005,1
T003756,P004,1
T003756,P002,1
T003757,P008,2
T003757,P006,1
T003757,P009,3
T003758,P006,3
T003758,P008,1
T003759,P011,1
T003759,P010,2
T003760,P007,1
T003760,P008,3
T003761,P007,1
T003761,P006,3
T003761,P008,3
T003762,P014,3
T003762,P015,1
T003763,P002,2
T003763,P003,2
T003763,P001,1
T003764,P012,3
T003764,P010,2
T003764,P011,1
T003765,P002,3
T003765,P001,3
T003765,P005,1
T003766,P010,2
T003766,P011,2
T003767,P014,1
T003767,P016,3
T003767,P015,3
T003768,P002,3
T003768,P004,1
T003768,P003,3
T003768,P001,2
T003769,P007,3
T003769,P006,3
T003769,P008,2
T003770,P004,1
T003770,P003,1
T003770,P005,3
T003771,P014,1
T003771,P015,2
T003772,P012,3
T003772,P010,2
T003772,P011,1
T003773,P002,3
T003773,P003,1
T003773,P001,1
T003773,P005,1
T003774,P013,1
T003774,P012,2
T003774,P010,3
T003775,P007,2
T003775,P009,2
T003776,P014,1
T003776,P015,1
T003777,P012,2
T003777,P010,1
T003777,P011,2
T003778,P014,2
T003778,P016,1
T003778,P015,3
T003779,P008,1
T003779,P007,1
T003779,P009,2
T003780,P013,3
T003780,P012,2
T003780,P011,3
T003781,P013,1
T003781,P010,1
T003781,P011,1
T003782,P002,1
T003782,P004,3
T003782,P003,3
T003782,P005,1
T003783,P003,2
T003783,P002,1
T003783,P005,2
T003784,P014,3
T003784,P016,3
T003784,P015,3
T003785,P006,1
T003785,P008,3
T003785,P009,1
T003786,P001,2
T003786,P004,2
T003786,P003,1
T003786,P005,1
T003787,P014,2
T003787,P016,1
T003787,P015,2
T003788,P016,3
T003788,P015,3
T003789,P012,2
T003789,P010,3
T003790,P006,1
T003790,P008,3
T003791,P014,2
T003791,P015,2
T003792,P014,3
T003792,P016,3
T003793,P013,3
T003793,P012,3
T003793,P011,3
T003794,P012,2
T003794,P010,2
T003794,P011,3
T003795,P008,3
T003795,P009,2
T003796,P013,1
T003796,P012,1
T003796,P010,2
T003796,P011,1
T003797,P012,3
T003797,P011,1
T003798,P008,3
T003798,P007,3
T003798,P006,1
T003798,P009,2
T003799,P013,3
T003799,P012,2
T003799,P011,1
T003800,P014,1
T003800,P016,1
T003800,P015,1
T003801,P007,2
T003801,P006,1
T003801,P009,2
T003802,P007,2
T003802,P006,1
T003802,P009,2
T003803,P010,3
T003803,P011,3
T003804,P007,2
T003804,P009,3
T003805,P013,3
T003805,P010,3
T003806,P007,3
T003806,P006,1
T003806,P008,1
T003807,P002,1
T003807,P003,1
T003807,P001,2
T003808,P013,2
T003808,P010,3
T003809,P014,2
T003809,P016,1
T003809,P015,1
T003810,P013,2
T003810,P012,2
T003810,P010,1
T003811,P004,3
T003811,P002,2
T003811,P005,2
T003812,P007,2
T003812,P006,2
T003813,P014,1
T003813,P016,1
T003814,P013,2
T003814,P012,3
T003814,P011,1
T003814,P010,2
T003815,P004,2
T003815,P002,1
T003815,P005,3
T003816,P002,1
T003816,P004,3
T003816,P003,3
T003816,P005,3
T003817,P014,2
T003817,P016,2
T003817,P015,3
T003818,P014,2
T003818,P016,1
T003818,P015,2
T003819,P014,2
T003819,P015,1
T003820,P003,2
T003820,P004,2
T003820,P002,3
T003821,P006,1
T003821,P008,3
T003822,P013,1
T003822,P011,2
T003822,P010,3
T003823,P007,3
T003823,P006,1
T003823,P009,2
T003824,P007,3
T003824,P008,2
T003825,P008,2
T003825,P007,2
T003825,P006,1
T003825,P009,2
T003826,P001,2
T003826,P002,3
T003826,P005,1
T003827,P007,3
T003827,P009,1
T003828,P014,1
T003828,P016,1
T003828,P015,1
T003829,P004,2
T003829,P001,2
T003830,P013,2
T003830,P011,1
T003831,P013,3
T003831,P012,3
T003831,P011,1
T003832,P014,3
T003832,P016,2
T003833,P013,3
T003833,P010,3
T003834,P013,2
T003834,P012,1
T003834,P011,2
T003835,P007,1
T003835,P008,3
T003835,P009,3
T003836,P014,2
T003836,P015,3
T003837,P001,3
T003837,P004,3
T003837,P003,2
T003837,P002,2
T003838,P013,1
T003838,P012,3
T003838,P010,2
T003839,P014,3
T003839,P016,1
T003839,P015,3
T003840,P011,3
T003840,P010,2
T003841,P014,3
T003841,P016,2
T003841,P015,2
T003842,P014,2
T003842,P016,2
T003842,P015,2
T003843,P006,3
T003843,P009,2
T003844,P002,1
T003844,P003,1
T003844,P004,1
T003844,P001,3
T003845,P007,1
T003845,P006,2
T003845,P009,2
T003846,P002,3
T003846,P003,2
T003846,P001,3
T003847,P002,2
T003847,P001,1
T003847,P005,1
T003848,P007,3
T003848,P008,3
T003848,P009,2
T003849,P002,2
T003849,P001,1
T003850,P003,3
T003850,P004,2
T003851,P007,2
T003851,P008,2
T003852,P004,1
T003852,P003,3
T003852,P002,2
T003852,P005,2
T003853,P014,3
T003853,P016,3
T003853,P015,3
T003854,P013,2
T003854,P012,2
T003854,P011,1
T003855,P014,2
T003855,P016,2
T003855,P015,3
T003856,P007,2
T003856,P008,3
T003856,P009,1
T003857,P014,2
T003857,P016,3
T003857,P015,2
T003858,P014,1
T003858,P015,1
T003859,P014,1
T003859,P016,2
T003859,P015,1
T003860,P014,3
T003860,P015,1
T003861,P014,3
T003861,P016,1
T003861,P015,3
T003862,P006,2
T003862,P008,1
T003862,P009,2
T003863,P002,2
T003863,P004,2
T003863,P001,2
T003863,P005,2
T003864,P012,3
T003864,P011,2
T003864,P010,3
T003865,P008,3
T003865,P007,2
T003865,P009,2
T003866,P014,1
T003866,P016,2
T003866,P015,3
T003867,P007,2
T003867,P006,1
T003867,P009,2
T003868,P007,2
T003868,P008,3
T003869,P008,1
T003869,P007,2
T003869,P006,3
T003869,P009,1
T003870,P007,2
T003870,P008,1
T003871,P013,2
T003871,P012,1
T003872,P007,1
T003872,P009,2
T003873,P008,3
T003873,P006,3
T003873,P009,1
T003874,P013,2
T003874,P010,2
T003874,P011,1
T003875,P007,2
T003875,P006,1
T003876,P002,3
T003876,P005,1
T003877,P007,3
T003877,P006,1
T003878,P007,2
T003878,P008,3
T003878,P006,1
T003878,P009,3
T003879,P013,1
T003879,P012,3
T003879,P011,3
T003880,P006,1
T003880,P009,3
T003881,P007,2
T003881,P006,1
T003882,P014,2
T003882,P016,3
T003882,P015,2
T003883,P001,1
T003883,P004,3
T003883,P002,3
T003884,P002,1
T003884,P003,1
T003884,P001,3
T003885,P016,3
T003885,P015,1
T003886,P013,3
T003886,P011,1
T003887,P008,1
T003887,P007,3
T003887,P009,3
T003888,P003,1
T003888,P004,3
T003888,P002,1
T003888,P005,1
T003889,P008,3
T003889,P007,1
T003889,P006,3
T003889,P009,3
T003890,P013,3
T003890,P012,3
T003890,P011,1
T003891,P013,2
T003891,P012,3
T003891,P011,3
T003892,P013,1
T003892,P012,1
T003892,P011,1
T003893,P012,2
T003893,P011,2
T003894,P013,1
T003894,P012,3
T003895,P004,1
T003895,P002,2
T003895,P005,2
T003896,P002,3
T003896,P001,2
T003896,P005,1
T003897,P013,3
T003897,P011,2
T003897,P010,2
T003898,P007,2
T003898,P006,3
T003898,P008,2
T003899,P001,1
T003899,P004,1
T003899,P002,2
T003900,P008,3
T003900,P007,1
T003900,P006,3
T003900,P009,3
T003901,P008,3
T003901,P006,3
T003901,P009,3
T003902,P007,1
T003902,P006,3
T003902,P008,2
T003902,P009,2
T003903,P013,1
T003903,P012,2
T003904,P013,2
T003904,P012,1
T003905,P014,2
T003905,P016,3
T003905,P015,2
T003906,P014,3
T003906,P016,3
T003906,P015,1
T003907,P012,1
T003907,P011,3
T003907,P010,1
T003908,P003,2
T003908,P004,3
T003908,P002,1
T003908,P005,2
T003909,P016,2
T003909,P015,3
T003910,P012,2
T003910,P011,3
T003910,P010,3
T003911,P007,1
T003911,P006,3
T003911,P009,3
T003912,P013,1
T003912,P012,1
T003912,P010,1
T003912,P011,2
T003913,P014,3
T003913,P015,3
T003914,P013,3
T003914,P012,3
T003914,P010,2
T003914,P011,3
T003915,P008,3
T003915,P007,3
T003915,P006,2
T003915,P009,1
T003916,P013,2
T003916,P012,3
T003916,P010,2
T003917,P003,2
T003917,P001,1
T003918,P013,2
T003918,P012,3
T003918,P011,2
T003919,P013,1
T003919,P012,3
T003919,P010,2
T003920,P004,2
T003920,P003,2
T003920,P005,3
T003921,P013,2
T003921,P011,2
T003921,P010,1
T003922,P012,3
T003922,P010,1
T003922,P011,1
T003923,P006,3
T003923,P008,2
T003923,P009,3
T003924,P008,3
T003924,P007,3
T003924,P006,3
T003924,P009,2
T003925,P014,3
T003925,P015,3
T003926,P012,1
T003926,P010,2
T003926,P011,1
T003927,P003,3
T003927,P004,2
T003928,P013,3
T003928,P011,3
T003929,P013,1
T003929,P012,2
T003929,P011,1
T003929,P010,3
T003930,P007,1
T003930,P006,2
T003930,P008,1
T003931,P014,1
T003931,P016,2
T003932,P014,2
T003932,P016,1
T003932,P015,1
T003933,P003,1
T003933,P002,1
T003933,P005,1
T003934,P008,1
T003934,P007,2
T003934,P009,2
T003935,P012,1
T003935,P010,1
T003935,P011,2
T003936,P013,3
T003936,P012,1
T003936,P011,3
T003937,P007,1
T003937,P006,1
T003938,P007,3
T003938,P008,2
T003939,P007,2
T003939,P008,2
T003940,P007,1
T003940,P006,2
T003940,P008,2
T003940,P009,2
T003941,P008,2
T003941,P006,1
T003941,P009,3
T003942,P014,2
T003942,P016,3
T003942,P015,2
T003943,P002,2
T003943,P003,3
T003943,P001,3
T003944,P016,2
T003944,P015,2
T003945,P004,3
T003945,P003,1
T003945,P002,3
T003946,P003,1
T003946,P004,1
T003946,P002,2
T003947,P002,2
T003947,P003,1
T003947,P001,3
T003948,P013,1
T003948,P012,1
T003948,P011,3
T003949,P007,3
T003949,P006,1
T003949,P008,3
T003950,P007,3
T003950,P006,3
T003951,P008,3
T003951,P007,1
T003951,P009,2
T003952,P007,2
T003952,P006,1
T003952,P008,3
T003953,P004,1
T003953,P002,3
T003954,P013,1
T003954,P010,2
T003954,P011,3
T003955,P002,3
T003955,P003,3
T003955,P001,1
T003955,P005,2
T003956,P013,1
T003956,P011,2
T003956,P010,1
T003957,P002,2
T003957,P004,2
T003957,P003,3
T003957,P005,3
T003958,P012,1
T003958,P011,3
T003959,P014,3
T003959,P015,1
T003960,P013,3
T003960,P012,1
T003960,P011,1
T003960,P010,1
T003961,P014,1
T003961,P015,1
T003962,P013,3
T003962,P011,3
T003963,P006,1
T003963,P008,1
T003963,P009,3
T003964,P013,1
T003964,P012,1
T003964,P011,3
T003965,P013,1
T003965,P011,2
T003965,P010,1
T003966,P007,3
T003966,P006,2
T003966,P008,1
T003967,P003,1
T003967,P004,2
T003967,P005,3
T003968,P013,2
T003968,P012,2
T003968,P011,2
T003969,P014,2
T003969,P016,2
T003969,P015,3
T003970,P014,3
T003970,P016,1
T003970,P015,2
T003971,P016,2
T003971,P015,2
T003972,P004,2
T003972,P001,3
T003972,P005,3
T003973,P014,2
T003973,P015,2
T003974,P007,2
T003974,P006,1
T003974,P008,1
T003975,P007,2
T003975,P006,2
T003975,P008,2
T003976,P007,3
T003976,P008,2
T003976,P009,1
T003977,P014,2
T003977,P016,1
T003977,P015,1
T003978,P013,3
T003978,P012,1
T003978,P010,3
T003979,P003,3
T003979,P004,3
T003980,P004,1
T003980,P002,1
T003981,P001,1
T003981,P003,1
T003981,P002,1
T003981,P005,3
T003982,P004,1
T003982,P002,2
T003983,P007,1
T003983,P006,2
T003983,P009,2
T003984,P007,1
T003984,P006,2
T003985,P013,2
T003985,P011,1
T003985,P010,3
T003986,P013,1
T003986,P012,1
T003986,P011,2
T003986,P010,3
T003987,P014,3
T003987,P015,3
T003988,P014,3
T003988,P016,1
T003988,P015,2
T003989,P012,2
T003989,P010,1
T003989,P011,1
T003990,P014,1
T003990,P016,3
T003991,P016,3
T003991,P015,1
T003992,P013,1
T003992,P012,2
T003992,P010,2
T003993,P014,1
T003993,P016,2
T003994,P007,3
T003994,P006,2
T003994,P008,2
T003995,P004,1
T003995,P001,1
T003995,P005,2
T003996,P013,1
T003996,P012,3
T003996,P011,2
T003997,P003,2
T003997,P001,3
T003997,P005,2
T003998,P007,3
T003998,P008,2
T003999,P008,3
T003999,P009,1
T004000,P002,3
T004000,P003,3
T004000,P001,1
T004001,P013,3
T004001,P012,3
T004001,P011,2
T004002,P013,2
T004002,P010,3
T004003,P014,3
T004003,P016,1
T004003,P015,2
T004004,P014,1
T004004,P016,3
T004004,P015,3
T004005,P014,3
T004005,P016,1
T004005,P015,3
T004006,P014,1
T004006,P016,3
T004006,P015,1
T004007,P013,3
T004007,P012,3
T004007,P011,1
T004008,P003,1
T004008,P004,3
T004008,P002,3
T004008,P005,3
T004009,P016,1
T004009,P015,3
T004010,P013,3
T004010,P010,1
T004010,P011,2
T004011,P014,1
T004011,P015,2
T004012,P013,2
T004012,P011,1
T004013,P008,3
T004013,P007,1
T004013,P006,2
T004013,P009,1
T004014,P014,1
T004014,P016,2
T004014,P015,1
T004015,P012,1
T004015,P010,1
T004015,P011,1
T004016,P014,3
T004016,P015,2
T004017,P007,2
T004017,P006,1
T004017,P009,1
T004018,P016,1
T004018,P015,2
T004019,P002,3
T004019,P003,1
T004019,P001,1
T004019,P005,2
T004020,P007,2
T004020,P008,2
T004020,P009,2
T004021,P003,2
T004021,P005,3
T004022,P008,2
T004022,P007,2
T004022,P009,2
T004023,P007,1
T004023,P006,1
T004024,P012,2
T004024,P010,2
T004025,P007,3
T004025,P008,2
T004026,P014,3
T004026,P016,2
T004026,P015,1
T004027,P013,2
T004027,P012,2
T004027,P010,3
T004027,P011,3
T004028,P002,1
T004028,P003,1
T004028,P001,3
T004029,P012,3
T004029,P010,1
T004029,P011,2
T004030,P001,3
T004030,P004,2
T004030,P003,3
T004031,P014,1
T004031,P015,2
T004032,P002,3
T004032,P003,1
T004032,P001,1
T004033,P014,3
T004033,P016,3
T004033,P015,2
T004034,P006,2
T004034,P008,2
T004035,P004,1
T004035,P002,2
T004036,P016,1
T004036,P015,2
T004037,P002,3
T004037,P003,1
T004037,P001,2
T004038,P001,3
T004038,P004,3
T004038,P002,1
T004039,P014,2
T004039,P016,3
T004039,P015,1
T004040,P014,1
T004040,P016,2
T004040,P015,3
T004041,P008,3
T004041,P009,2
T004042,P014,2
T004042,P016,2
T004043,P007,2
T004043,P006,3
T004043,P009,3
T004044,P007,2
T004044,P006,3
T004045,P014,3
T004045,P016,3
T004045,P015,2
T004046,P012,2
T004046,P011,3
T004046,P010,2
T004047,P012,1
T004047,P010,3
T004047,P011,2
T004048,P013,3
T004048,P010,3
T004048,P011,3
T004049,P003,1
T004049,P001,3
T004049,P005,1
T004050,P016,1
T004050,P015,3
T004051,P013,1
T004051,P012,3
T004051,P011,3
T004051,P010,3
T004052,P001,1
T004052,P004,1
T004052,P002,1
T004053,P014,2
T004053,P016,2
T004053,P015,3
T004054,P007,1
T004054,P006,2
T004054,P008,1
T004054,P009,3
T004055,P013,3
T004055,P012,1
T004055,P011,2
T004056,P013,3
T004056,P011,2
T004056,P010,2
T004057,P014,1
T004057,P016,1
T004057,P015,2
T004058,P008,2
T004058,P009,1
T004059,P002,3
T004059,P003,3
T004059,P001,3
T004060,P014,2
T004060,P016,1
T004060,P015,1
T004061,P007,1
T004061,P008,2
T004062,P006,1
T004062,P009,3
T004063,P001,3
T004063,P004,3
T004063,P003,3
T004063,P002,2
T004064,P001,3
T004064,P005,1
T004065,P012,2
T004065,P010,3
T004065,P011,3
T004066,P013,1
T004066,P011,1
T004067,P013,1
T004067,P012,2
T004067,P010,3
T004068,P013,3
T004068,P010,3
T004068,P011,3
T004069,P007,1
T004069,P006,1
T004069,P009,1
T004070,P014,2
T004070,P016,1
T004070,P015,1
T004071,P014,3
T004071,P016,3
T004071,P015,3
T004072,P014,3
T004072,P016,2
T004072,P015,3
T004073,P014,2
T004073,P016,3
T004073,P015,1
T004074,P012,1
T004074,P011,1
T004074,P010,3
T004075,P007,1
T004075,P006,2
T004076,P013,1
T004076,P012,2
T004076,P011,3
T004077,P001,3
T004077,P004,3
T004077,P002,2
T004078,P014,3
T004078,P016,3
T004078,P015,1
T004079,P012,3
T004079,P010,2
T004080,P014,3
T004080,P015,3
T004081,P006,2
T004081,P009,2
T004082,P014,3
T004082,P016,2
T004082,P015,1
T004083,P002,3
T004083,P003,3
T004083,P001,3
T004084,P013,3
T004084,P010,2
T004084,P011,2
T004085,P007,1
T004085,P006,3
T004085,P008,3
T004086,P016,3
T004086,P015,3
T004087,P014,1
T004087,P016,3
T004087,P015,1
T004088,P007,3
T004088,P009,1
T004089,P001,1
T004089,P004,2
T004089,P002,2
T004090,P007,1
T004090,P006,2
T004090,P008,3
T004090,P009,1
T004091,P014,1
T004091,P015,3
T004092,P004,1
T004092,P005,1
T004093,P003,3
T004093,P005,2
T004094,P004,3
T004094,P002,3
T004094,P005,2
T004095,P003,2
T004095,P004,2
T004095,P005,1
T004096,P004,2
T004096,P002,3
T004096,P005,2
T004097,P003,2
T004097,P001,3
T004098,P008,3
T004098,P007,3
T004098,P009,3
T004099,P007,1
T004099,P006,2
T004099,P009,2
T004100,P014,3
T004100,P016,1
T004100,P015,2
T004101,P014,2
T004101,P016,1
T004101,P015,3
T004102,P014,3
T004102,P016,1
T004102,P015,1
T004103,P003,3
T004103,P004,3
T004103,P001,2
T004103,P005,2
T004104,P012,2
T004104,P011,1
T004105,P007,1
T004105,P008,2
T004105,P009,1
T004106,P007,3
T004106,P006,3
T004107,P016,2
T004107,P015,1
T004108,P008,2
T004108,P007,2
T004108,P006,1
T004108,P009,2
T004109,P007,1
T004109,P006,3
T004109,P009,2
T004110,P007,1
T004110,P008,1
T004110,P009,2
T004111,P012,2
T004111,P011,2
T004112,P016,2
T004112,P015,2
T004113,P001,1
T004113,P005,1
T004114,P014,2
T004114,P015,3
T004115,P013,1
T004115,P012,1
T004115,P011,1
T004116,P006,2
T004116,P008,2
T004117,P002,2
T004117,P005,2
T004118,P007,2
T004118,P006,1
T004118,P009,2
T004119,P012,3
T004119,P010,3
T004120,P012,3
T004120,P010,2
T004120,P011,3
T004121,P003,3
T004121,P001,2
T004121,P005,3
T004122,P014,3
T004122,P016,2
T004122,P015,1
T004123,P007,3
T004123,P009,1
T004124,P004,3
T004124,P003,2
T004124,P005,2
T004125,P013,3
T004125,P012,1
T004125,P011,2
T004126,P013,2
T004126,P012,2
T004127,P014,2
T004127,P015,2
T004128,P013,2
T004128,P012,1
T004129,P012,2
T004129,P011,2
T004130,P008,2
T004130,P006,3
T004130,P009,3
T004131,P004,3
T004131,P002,1
T004131,P005,2
T004132,P002,1
T004132,P001,1
T004133,P014,1
T004133,P015,1
T004134,P013,1
T004134,P011,1
T004134,P010,3
T004135,P002,1
T004135,P003,2
T004135,P001,2
T004135,P005,1
T004136,P004,3
T004136,P002,3
T004137,P007,3
T004137,P006,1
T004137,P008,2
T004138,P014,3
T004138,P016,3
T004138,P015,1
T004139,P016,2
T004139,P015,3
T004140,P013,2
T004140,P012,1
T004140,P010,1
T004141,P013,3
T004141,P012,1
T004141,P010,2
T004142,P008,3
T004142,P007,3
T004142,P006,1
T004142,P009,3
T004143,P014,2
T004143,P016,1
T004143,P015,3
T004144,P007,3
T004144,P006,2
T004145,P013,1
T004145,P011,2
T004146,P012,2
T004146,P011,2
T004147,P013,1
T004147,P012,3
T004147,P011,3
T004148,P008,2
T004148,P006,1
T004148,P009,3
T004149,P014,2
T004149,P015,1
T004150,P001,3
T004150,P003,1
T004150,P002,3
T004151,P007,1
T004151,P006,2
T004151,P008,1
T004152,P014,2
T004152,P015,2
T004153,P007,1
T004153,P009,2
T004154,P016,2
T004154,P015,3
T004155,P008,3
T004155,P007,3
T004155,P006,1
T004155,P009,1
T004156,P007,1
T004156,P006,3
T004157,P013,2
T004157,P012,3
T004157,P010,2
T004158,P013,2
T004158,P012,1
T004159,P016,3
T004159,P015,2
T004160,P004,3
T004160,P002,3
T004160,P005,1
T004161,P014,1
T004161,P015,1
T004162,P013,3
T004162,P012,1
T004162,P010,3
T004163,P014,1
T004163,P015,2
T004164,P014,2
T004164,P016,2
T004164,P015,1
T004165,P008,1
T004165,P007,2
T004165,P009,1
T004166,P014,2
T004166,P016,1
T004166,P015,3
T004167,P014,3
T004167,P015,2
T004168,P012,1
T004168,P010,3
T004169,P012,3
T004169,P011,1
T004170,P008,1
T004170,P009,2
T004171,P004,3
T004171,P002,3
T004171,P005,3
T004172,P007,3
T004172,P008,2
T004173,P008,3
T004173,P007,3
T004173,P006,3
T004173,P009,3
T004174,P007,1
T004174,P009,1
T004175,P012,1
T004175,P010,3
T004175,P011,3
T004176,P014,2
T004176,P016,2
T004176,P015,3
T004177,P003,3
T004177,P002,1
T004177,P005,2
T004178,P003,3
T004178,P001,2
T004178,P004,2
T004178,P002,1
T004178,P005,2
T004179,P014,3
T004179,P015,1
T004180,P010,3
T004180,P011,1
T004181,P003,1
T004181,P005,1
T004182,P014,2
T004182,P016,1
T004182,P015,1
T004183,P014,1
T004183,P016,2
T004183,P015,2
T004184,P007,3
T004184,P006,2
T004184,P008,2
T004185,P014,3
T004185,P015,2
T004186,P013,1
T004186,P012,1
T004186,P011,3
T004187,P014,2
T004187,P016,2
T004188,P013,2
T004188,P012,1
T004188,P011,2
T004188,P010,3
T004189,P014,1
T004189,P016,2
T004189,P015,2
T004190,P006,3
T004190,P009,3
T004191,P007,1
T004191,P006,1
T004191,P009,2
T004192,P012,1
T004192,P010,2
T004192,P011,1
T004193,P004,1
T004193,P002,2
T004193,P005,1
T004194,P012,1
T004194,P010,2
T004194,P011,2
T004195,P016,1
T004195,P015,3
T004196,P013,3
T004196,P012,2
T004196,P011,1
T004196,P010,2
T004197,P004,3
T004197,P003,1
T004197,P002,1
T004198,P006,3
T004198,P009,1
T004199,P007,2
T004199,P006,1
T004200,P007,3
T004200,P006,1
T004201,P008,1
T004201,P007,1
T004201,P009,2
T004202,P007,2
T004202,P008,2
T004202,P009,1
T004203,P014,3
T004203,P015,1
T004204,P014,3
T004204,P016,3
T004204,P015,3
T004205,P014,3
T004205,P016,3
T004205,P015,3
T004206,P013,2
T004206,P012,1
T004206,P011,3
T004207,P013,3
T004207,P011,2
T004208,P013,3
T004208,P012,2
T004209,P012,1
T004209,P010,2
T004209,P011,1
T004210,P001,3
T004210,P003,1
T004210,P002,2
T004210,P005,2
T004211,P008,2
T004211,P009,1
T004212,P012,1
T004212,P010,1
T004212,P011,1
T004213,P008,1
T004213,P009,1
T004214,P012,3
T004214,P010,2
T004214,P011,3
T004215,P007,2
T004215,P009,2
T004216,P002,1
T004216,P001,3
T004217,P007,2
T004217,P006,2
T004217,P009,2
T004218,P003,1
T004218,P002,1
T004218,P005,2
T004219,P003,3
T004219,P002,2
T004219,P005,3
T004220,P014,2
T004220,P016,2
T004220,P015,1
T004221,P001,2
T004221,P003,2
T004221,P002,2
T004222,P003,2
T004222,P001,1
T004223,P004,2
T004223,P002,1
T004223,P005,1
T004224,P007,1
T004224,P009,2
T004225,P007,1
T004225,P008,1
T004225,P009,3
T004226,P004,1
T004226,P002,2
T004226,P005,1
T004227,P004,3
T004227,P001,2
T004227,P005,1
T004228,P008,2
T004228,P007,1
T004228,P009,2
T004229,P004,2
T004229,P002,1
T004229,P005,1
T004230,P014,3
T004230,P016,3
T004230,P015,2
T004231,P013,3
T004231,P011,1
T004232,P008,3
T004232,P007,3
T004232,P006,1
T004232,P009,3
T004233,P002,1
T004233,P003,1
T004233,P001,2
T004234,P001,3
T004234,P004,1
T004234,P002,1
T004235,P014,1
T004235,P016,2
T004235,P015,1
T004236,P008,2
T004236,P007,2
T004236,P009,3
T004237,P007,2
T004237,P009,1
T004238,P013,1
T004238,P012,3
T004238,P010,3
T004238,P011,1
T004239,P011,1
T004239,P010,3
T004240,P014,1
T004240,P016,2
T004240,P015,1
T004241,P003,2
T004241,P002,1
T004241,P005,3
T004242,P014,1
T004242,P016,2
T004243,P013,2
T004243,P012,3
T004243,P010,2
T004243,P011,3
T004244,P006,2
T004244,P008,1
T004245,P008,1
T004245,P006,3
T004245,P009,3
T004246,P012,3
T004246,P010,2
T004247,P013,1
T004247,P012,1
T004247,P010,3
T004248,P007,2
T004248,P006,1
T004248,P009,3
T004249,P012,2
T004249,P011,2
T004250,P014,2
T004250,P016,3
T004250,P015,3
T004251,P006,3
T004251,P009,1
T004252,P003,2
T004252,P004,1
T004253,P012,3
T004253,P011,3
T004254,P011,3
T004254,P010,2
T004255,P003,1
T004255,P004,2
T004255,P001,3
T004255,P005,2
T004256,P003,3
T004256,P001,2
T004257,P014,1
T004257,P016,2
T004257,P015,1
T004258,P007,3
T004258,P006,3
T004258,P009,2
T004259,P001,2
T004259,P003,2
T004259,P002,1
T004259,P005,2
T004260,P014,3
T004260,P016,3
T004260,P015,1
T004261,P014,3
T004261,P016,1
T004262,P013,2
T004262,P012,2
T004262,P010,1
T004262,P011,2
T004263,P014,2
T004263,P015,2
T004264,P012,3
T004264,P010,3
T004265,P013,1
T004265,P012,3
T004265,P011,3
T004265,P010,1
T004266,P003,3
T004266,P005,2
T004267,P013,3
T004267,P010,3
T004267,P011,3
T004268,P014,1
T004268,P016,3
T004269,P001,2
T004269,P002,1
T004270,P013,1
T004270,P012,2
T004270,P011,1
T004271,P008,3
T004271,P006,3
T004271,P009,3
T004272,P013,2
T004272,P012,3
T004272,P011,1
T004272,P010,3
T004273,P013,2
T004273,P012,3
T004273,P011,2
T004274,P013,2
T004274,P012,3
T004274,P011,3
T004274,P010,3
T004275,P014,2
T004275,P016,1
T004275,P015,3
T004276,P014,3
T004276,P016,3
T004276,P015,3
T004277,P014,1
T004277,P015,3
T004278,P012,2
T004278,P011,1
T004278,P010,1
T004279,P012,2
T004279,P011,1
T004280,P007,2
T004280,P008,3
T004280,P009,1
T004281,P014,1
T004281,P015,2
T004282,P007,1
T004282,P008,3
T004282,P009,1
T004283,P008,2
T004283,P009,2
T004284,P003,3
T004284,P001,3
T004285,P013,1
T004285,P012,1
T004285,P010,3
T004286,P008,3
T004286,P006,3
T004286,P009,3
T004287,P012,1
T004287,P011,2
T004287,P010,2
T004288,P007,2
T004288,P006,3
T004289,P014,3
T004289,P016,3
T004289,P015,1
T004290,P007,3
T004290,P006,1
T004291,P014,3
T004291,P016,1
T004292,P003,2
T004292,P004,2
T004292,P002,3
T004292,P005,2
T004293,P004,2
T004293,P002,2
T004293,P005,2
T004294,P016,3
T004294,P015,3
T004295,P003,3
T004295,P004,3
T004295,P005,3
T004296,P007,3
T004296,P006,2
T004297,P014,2
T004297,P016,2
T004298,P014,1
T004298,P016,1
T004298,P015,1
T004299,P014,1
T004299,P016,2
T004299,P015,3
T004300,P013,1
T004300,P012,3
T004300,P011,3
T004300,P010,2
T004301,P007,1
T004301,P006,1
T004302,P007,2
T004302,P006,1
T004302,P009,3
T004303,P007,1
T004303,P009,3
T004304,P007,3
T004304,P008,1
